Date,High,High,High,High
2019-12-17,8.675000190734863,20.899999618530273,3.059999942779541,1.2970000505447388
2019-12-18,8.510000228881836,20.899999618530273,3.059999942779541,1.2884999513626099
2019-12-19,8.520000457763672,20.899999618530273,3.0399999618530273,1.2790000438690186
2019-12-20,8.600000381469727,20.899999618530273,3.069999933242798,1.3029999732971191
2019-12-23,8.529999732971191,21.5,3.069999933242798,1.2879999876022339
2019-12-24,,21.299999237060547,3.0399999618530273,
2019-12-25,,,3.0,
2019-12-27,8.664999961853027,21.399999618530273,3.049999952316284,1.277999997138977
2019-12-30,8.819999694824219,21.399999618530273,3.059999942779541,1.2595000267028809
2019-12-31,,21.399999618530273,3.069999933242798,
2020-01-02,8.805000305175781,21.5,3.069999933242798,1.2760000228881836
2020-01-03,8.704999923706055,21.399999618530273,3.059999942779541,1.2745000123977661
2020-01-06,8.760000228881836,21.399999618530273,3.059999942779541,1.2745000123977661
2020-01-07,8.6850004196167,21.700000762939453,3.069999933242798,1.2879999876022339
2020-01-08,8.569999694824219,21.799999237060547,3.069999933242798,1.2710000276565552
2020-01-09,8.585000038146973,21.600000381469727,3.069999933242798,1.2829999923706055
2020-01-10,8.585000038146973,21.5,3.059999942779541,1.277999997138977
2020-01-13,8.710000038146973,21.299999237060547,3.069999933242798,1.2799999713897705
2020-01-14,8.59000015258789,21.200000762939453,3.069999933242798,1.2654999494552612
2020-01-15,8.694999694824219,20.899999618530273,3.059999942779541,1.2604999542236328
2020-01-16,8.699999809265137,21.0,3.049999952316284,1.2480000257492065
2020-01-17,8.720000267028809,21.0,3.049999952316284,1.24399995803833
2020-01-20,9.020000457763672,20.700000762939453,3.049999952316284,1.2419999837875366
2020-01-21,8.989999771118164,20.5,3.049999952316284,1.2419999837875366
2020-01-22,9.005000114440918,20.5,3.0299999713897705,1.246000051498413
2020-01-23,9.130000114440918,20.399999618530273,3.0399999618530273,1.2380000352859497
2020-01-24,9.194999694824219,20.899999618530273,3.0399999618530273,1.2315000295639038
2020-01-27,9.199999809265137,20.100000381469727,3.0399999618530273,1.2170000076293945
2020-01-28,8.994999885559082,20.100000381469727,3.0,1.1970000267028809
2020-01-29,8.975000381469727,20.399999618530273,3.0199999809265137,1.1979999542236328
2020-01-30,8.789999961853027,20.299999237060547,3.0199999809265137,1.1885000467300415
2020-01-31,8.869999885559082,20.200000762939453,3.0199999809265137,1.1744999885559082
2020-02-03,9.135000228881836,20.200000762939453,3.0199999809265137,1.1430000066757202
2020-02-04,9.09000015258789,20.200000762939453,3.0,1.1540000438690186
2020-02-05,8.899999618530273,20.200000762939453,3.009999990463257,1.1575000286102295
2020-02-06,8.739999771118164,20.0,3.009999990463257,1.156000018119812
2020-02-07,8.720000267028809,19.799999237060547,3.009999990463257,1.152500033378601
2020-02-10,8.6850004196167,19.799999237060547,2.9800000190734863,1.1484999656677246
2020-02-11,8.835000038146973,19.75,2.990000009536743,1.1779999732971191
2020-02-12,8.96500015258789,20.0,3.0299999713897705,1.225000023841858
2020-02-13,8.890000343322754,20.5,3.0199999809265137,1.2569999694824219
2020-02-14,8.90999984741211,20.399999618530273,3.059999942779541,1.252500057220459
2020-02-17,8.994999885559082,20.100000381469727,3.0999999046325684,1.253000020980835
2020-02-18,8.944999694824219,20.100000381469727,3.0899999141693115,1.2345000505447388
2020-02-19,9.074999809265137,20.399999618530273,3.069999933242798,1.2300000190734863
2020-02-20,9.1850004196167,20.399999618530273,3.059999942779541,1.2020000219345093
2020-02-21,9.5,20.399999618530273,3.059999942779541,1.1764999628067017
2020-02-24,9.380000114440918,19.549999237060547,3.0399999618530273,1.065999984741211
2020-02-25,9.1850004196167,19.649999618530273,2.990000009536743,1.0299999713897705
2020-02-26,9.130000114440918,19.5,3.0,1.0440000295639038
2020-02-27,9.039999961853027,19.0,2.990000009536743,1.0119999647140503
2020-02-28,8.3149995803833,18.200000762939453,2.950000047683716,1.0160000324249268
2020-03-02,8.220000267028809,18.25,2.940000057220459,0.9977999925613403
2020-03-03,8.020000457763672,18.100000381469727,2.990000009536743,0.9488000273704529
2020-03-04,7.90500020980835,18.049999237060547,3.009999990463257,0.9333999752998352
2020-03-05,7.760000228881836,17.600000381469727,3.009999990463257,0.9014000296592712
2020-03-06,7.465000152587891,17.200000762939453,2.9700000286102295,0.8425999879837036
2020-03-09,7.230000019073486,16.0,2.700000047683716,0.7419999837875366
2020-03-10,7.21999979019165,16.299999237060547,2.799999952316284,0.75
2020-03-11,6.949999809265137,16.75,2.759999990463257,0.7250000238418579
2020-03-12,6.329999923706055,15.25,2.690000057220459,0.6290000081062317
2020-03-13,5.949999809265137,14.600000381469727,2.549999952316284,0.699999988079071
2020-03-16,5.050000190734863,13.5,2.5,0.649399995803833
2020-03-17,4.914000034332275,12.949999809265137,2.299999952316284,0.6607999801635742
2020-03-18,4.863999843597412,12.850000381469727,2.2899999618530273,0.6657999753952026
2020-03-19,4.797999858856201,12.550000190734863,2.4700000286102295,0.699999988079071
2020-03-20,5.150000095367432,13.350000381469727,2.4600000381469727,0.7598000168800354
2020-03-23,4.868000030517578,15.0,2.4200000762939453,0.7570000290870667
2020-03-24,5.184999942779541,16.25,2.4600000381469727,0.767799973487854
2020-03-25,5.829999923706055,15.0,2.4000000953674316,0.8199999928474426
2020-03-26,5.510000228881836,15.0,2.369999885559082,0.7979999780654907
2020-03-27,5.414999961853027,14.75,2.359999895095825,0.7850000262260437
2020-03-30,5.25,14.550000190734863,2.359999895095825,0.800000011920929
2020-03-31,5.545000076293945,14.75,2.369999885559082,0.8101999759674072
2020-04-01,5.420000076293945,14.899999618530273,2.3299999237060547,0.7799999713897705
2020-04-02,5.659999847412109,14.800000190734863,2.309999942779541,0.7599999904632568
2020-04-03,5.630000114440918,14.760000228881836,2.2899999618530273,0.7552000284194946
2020-04-06,6.039999961853027,14.760000228881836,2.2799999713897705,0.7585999965667725
2020-04-07,6.800000190734863,15.479999542236328,2.2899999618530273,0.7789999842643738
2020-04-08,6.409999847412109,15.279999732971191,2.2899999618530273,0.7689999938011169
2020-04-09,6.360000133514404,15.420000076293945,2.240000009536743,0.7910000085830688
2020-04-14,6.445000171661377,15.479999542236328,2.2799999713897705,0.800000011920929
2020-04-15,6.295000076293945,15.5,2.259999990463257,0.7900000214576721
2020-04-16,6.199999809265137,15.15999984741211,2.240000009536743,0.7799999713897705
2020-04-17,6.46999979019165,15.460000038146973,2.2300000190734863,0.8040000200271606
2020-04-20,6.559999942779541,15.279999732971191,2.2200000286102295,0.906000018119812
2020-04-21,6.5,14.9399995803833,2.2200000286102295,0.9599999785423279
2020-04-22,6.614999771118164,14.960000038146973,2.2100000381469727,0.972000002861023
2020-04-23,6.684999942779541,15.0,2.2100000381469727,1.0199999809265137
2020-04-24,6.480000019073486,14.899999618530273,2.200000047683716,1.0190000534057617
2020-04-27,6.5,14.800000190734863,2.200000047683716,1.00600004196167
2020-04-28,6.539999961853027,14.699999809265137,2.180000066757202,1.0169999599456787
2020-04-29,6.574999809265137,14.600000381469727,2.2100000381469727,0.9800000190734863
2020-04-30,6.670000076293945,14.600000381469727,2.2300000190734863,0.9520000219345093
2020-05-04,6.429999828338623,14.300000190734863,2.2300000190734863,0.9678000211715698
2020-05-05,6.690000057220459,14.079999923706055,2.2100000381469727,0.9729999899864197
2020-05-06,6.894999980926514,14.15999984741211,2.1700000762939453,0.9769999980926514
2020-05-07,6.800000190734863,14.140000343322754,2.1700000762939453,0.9789999723434448
2020-05-08,6.820000171661377,14.199999809265137,2.1500000953674316,0.9629999995231628
2020-05-11,6.84499979019165,14.279999732971191,2.1500000953674316,0.9909999966621399
2020-05-12,6.795000076293945,14.100000381469727,2.119999885559082,1.0175000429153442
2020-05-13,6.619999885559082,13.979999542236328,2.0999999046325684,0.977400004863739
2020-05-14,6.474999904632568,13.600000381469727,2.0999999046325684,0.9815999865531921
2020-05-15,6.449999809265137,13.579999923706055,2.0899999141693115,0.9549999833106995
2020-05-18,6.534999847412109,13.859999656677246,2.109999895095825,0.9674000144004822
2020-05-19,6.429999828338623,14.100000381469727,2.130000114440918,0.9667999744415283
2020-05-20,6.375,14.079999923706055,2.109999895095825,0.9182000160217285
2020-05-21,6.465000152587891,14.0,2.109999895095825,0.881600022315979
2020-05-22,6.449999809265137,14.0,2.0999999046325684,0.8726000189781189
2020-05-25,6.494999885559082,14.100000381469727,2.109999895095825,0.9136000275611877
2020-05-26,6.545000076293945,14.300000190734863,2.0999999046325684,0.9412000179290771
2020-05-27,6.510000228881836,14.479999542236328,2.0999999046325684,0.925000011920929
2020-05-28,6.440000057220459,14.380000114440918,2.1700000762939453,0.9490000009536743
2020-05-29,6.369999885559082,14.479999542236328,2.25,0.9860000014305115
2020-06-01,,14.300000190734863,2.299999952316284,0.9660000205039978
2020-06-02,6.485000133514404,14.5,2.359999895095825,0.9732000231742859
2020-06-03,6.480000019073486,14.479999542236328,2.440000057220459,0.9980000257492065
2020-06-04,6.429999828338623,14.899999618530273,2.5,0.9869999885559082
2020-06-05,6.599999904632568,15.399999618530273,2.4600000381469727,0.9950000047683716
2020-06-08,6.735000133514404,15.899999618530273,2.4000000953674316,1.0535000562667847
2020-06-09,6.75,15.65999984741211,2.319999933242798,1.0444999933242798
2020-06-10,6.710000038146973,15.600000381469727,2.299999952316284,1.0149999856948853
2020-06-11,6.425000190734863,15.800000190734863,2.259999990463257,0.9693999886512756
2020-06-12,6.275000095367432,15.65999984741211,2.2899999618530273,0.9797999858856201
